org.apache.axis, "Apache axis-loggning"
packager.appcore, "Spårning av paketeringsåtgärder för anpassning"
page, "Spåra sidgenerering"
paramReference, "Spåra delad programinformation (AppInfo)"
parameters, "Allmän spårning för parameterkomponenten"
partner, "Kategori för partnermeddelanden i Ariba"
perfLog, "Prestandaloggning"
perfLog.trace, "Loggning av prestandaspårning per-begäran"
perfLog.detail, "Detaljerad analys av spårningsdata per-mått"
perfLog.exception, "Övervaka och logga långkörande åtgärder"
portlet, "Innehållsgenerering i portlet"
preferences, "Visa inställningsaktivitet för klientpreferenser"
printOnMap, "Skriv ut kluster när de mappas på klienten"
psoftAdapter, "PeopleSoft-relaterade meddelanden"
punchout, "Spåra PunchOut-information"
punchout.analysis, "Information om punchout-verktyg för integration med Analysis"
queryperf, "Prestandainformation för AQL-fråga"
queryPathNode,"Information om frågesökvägens nod vid körning av fråga i minnet"
receivingUI, "Spåra information i mottagningsgränssnittet"
chargeUI, "Spåra information i kostnadsgränssnittet"
recentUserChoice, "Spåra senaste information för användarval"
record, "Historisk artikelinformation"
rpcPerf, "Översiktsinfo om RPC för justering av StartupProfile"
rpcRecv, "Alla RPC-mottagningar"
rpcSend, "Alla RPC-sändningar"
rpcStatus, "Visa status för väntande RPC:er"
rpcWarning, "Varningar om RPC-fördröjningar"
rules, "Information om spårningsregler"
runtime,  "Avancerad körning"
sapadapter, "SAP-relaterade meddelanden"
save, "Klientsparanden"
saveSubs, "Spara och återställa abonnemang"
scheduler, "Spårning av schemaläggare"
scheduler.amf.base, "Meddelanden som rör meddelanden för schemalagda aktiviteter"
scheduler.appcore, "Schemaläggaren - spårning på programnivå"
scheduler.nodeassignment,"Schemaläggaren - meddelanden om nodtilldelning"
script, "Meddelanden från skript"
searchindex, "Indexrelaterad spårning av katalogsökning"
searchui, "Gränssnittsrelaterad spårning av katalogsökning"
security, "Säkerhetsrelaterade meddelanden"
selectClusterRoot, "Meddelanden om objektrekonstruktion"
serverCache, "Meddelanden om serverns cachehantering"
serverMonitor, "Serverövervakningsåtgärder"
serverOps, "Klientbegärda serveråtgärder"
servletadaptor, "Relaterar till konvertering för Ariba-webbservlet"
sessionCache, "Spårning av objektcache på sessionsnivå"
shutdown, "Meddelanden som rör nedstängningssekvensen"
shutdown.aribaweb, "Meddelanden som rör nedstängningssekvensen för aribaweb"
shutdown.integrationChannel, "Meddelanden som rör nedstängningssekvensen för integrationskanalen"
shutdown.scheduler, "Meddelanden som rör nedstängningssekvensen för schemaläggaren"
smtp, "Spåra aktivitet för SMTP-e-postserver"
splitAccounting, "Spåra delad konteringsinformation"
sqlio, "SQL-I/0 via TransSQL"
sso, "Spårning av enkelinloggning"
sso_session, "Spårning av Single Sign On-sessionshantering"
sso_delegation, "Spårning av delegering för Single Sign On"
startup, "Startmeddelanden"
startup.amf, "Startar meddelanden i meddelanderamverk"
startup.amf.base, "Startmeddelanden för ramverk för meddelandetjänst"
startupTibco, "Startmeddelanden för Tibco-kanal"
table, "Spåra AWTDataTable widget"
template, "Genereringsaktivitet för mall"
tester, "Testprocess"
threadpool, "Spårning av TrådPool"
transaction, "Övergripande information om databastransaktioner"
transaction.graphs, "Ombildning av diagramobjekt"
transformMetrics, "Dumpa mått på behållaromvandling"
triggers, "Meddelanden som rör vilka utlösare som löses ut"
uiLogin, "Spåra meddelanden från inloggningssidan i Buyer"
uiTransaction, "Databastransaktioner som skickas från klienten"
uiTriggers, "Spåra utlösare för grupper och fält"
unspscmanager, "Meddelanden från UNSPSC-versionshanteraren"
upload, "Överför data till Ariba Buyer"
user, "Spårning för användar-, grupp-, roll- och behörighetsåtgärder"
util, "Meddelanden om verktygsklasser"
util.io, "Meddelanden om I/O-verktygsklasser"
validation, "Loggning av katalogimport och validering av hierarkier"
validity, "Spåra giltighet av sidor och grupper"
visibility, "Spårning av gruppers och fälts synlighet"
watchdog, "Övervakningsinformation för databas/server"
widgets, "Ariba web widget-komponentrelaterad"
wizard, "Guidehändelser som vanligtvis underklasseras"
wizardFrame, "Guideramshändelser som vanligtvis underklasseras"
wizardLow, "Avancerade guidehändelser"
workflow, "Spårning av allmänna arbetsflödeshändelser"
workflowAction, "Arbetsflödesåtgärder och villkor"
workflowMonitoring, "Logga meddelandekategori för att övervaka arbetsflödets kö"
workforce, "Arbetsstyrkerelaterad spårning"
workforce.invoicing, "Meddelanden som rör faktureringsspårning för arbetsstyrka"
wsrp,"Fjärr-portlet för webbtjänst"
xml, "Spårning för xml-komponenten"
xmlsec, "Spåra meddelanden som genereras av Apaches xmlsecurity-bibliotek"
xmlsignature, "Spåra funktionalitet för digital signatur"
xslt, "Spåra XSL-omvandlingsbibliotek"
realmPurge, "Rensning av data i en borttagen sfär"
translationsTask.details, "Detaljerad spårning för den schemalagda aktiviteten UpdateTranslations"
openOfficeMaster,"openoffice - integration"
openOfficeMaster.details,"openoffice - detaljer"
openOfficeMaster.openOffice,"openoffice - övrigt"
sdb.startup,"sdb-start"
sdb,"sdb master "
sdb.scheduler,"sdb-schemaläggare"
catalog.facade,"Detta är till för katalogsökningar som utförs som DirectAction-anrop"
bpm,"Loggmeddelande som rör övervakning av affärsprocesser"
